Count_crash,GEOID
0,484510015001
0,484510009001
0,482015202001
0,482015202002
0,482015202003
0,482015203001
0,482015204002
2,482015205004
0,484510007003
0,484510013033
0,484510002001
0,484510009002
10,482015108004
0,484519800001
0,484510013013
2,482015205002
0,482015205003
0,482015206023
0,482015206011
4,484510013043
0,484510017062
2,482015207001
0,482015207003
2,482015207004
0,482015225001
0,482015225002
2,482014533001
2,482014534021
0,482014534023
0,484510001002
2,484510004005
2,482014535022
0,482014536011
0,482015108005
0,482015108006
0,482015109001
0,482015109003
0,482015110021
0,482150235073
0,481659501003
0,481659501004
0,481659503001
3,481659502001
2,481659502002
0,484530017541
0,481659503004
0,481659501002
0,481659503003
0,481659501005
0,481659503002
0,481872103001
0,481872103005
0,481872103002
0,481872104003
0,481872102003
0,482015225003
4,482015210001
0,482015211001
0,482015213001
0,482015213003
2,482015213004
0,482015214001
2,482015215003
0,482014536023
0,482014536022
0,482014537001
5,482014537002
0,482014537003
0,482014537004
0,482014538002
7,482014539001
2,482015112002
3,482015112003
0,482015113021
0,482015113022
0,482015215002
0,482015215004
2,482150231022
3,482150229004
2,482015216001
0,482015217001
6,482015217004
4,482015217003
2,482015219001
0,482014540001
10,482014540002
2,482014541001
3,482014541002
2,482014546001
6,482014547001
0,482015413003
6,482015416021
0,480370107003
0,481872104001
0,481872107051
4,482015515001
6,482015515002
0,482015516001
0,482150239042
0,482150239041
10,482015531002
0,482015531004
2,482150224012
0,482015335001
3,482015336002
2,482015337022
0,482015416022
0,483090038023
0,483090039004
0,483090039005
0,484499503001
4,484499506001
2,482015416023
0,482015416024
0,482015416012
0,482015416011
0,483090037083
0,483090038011
0,483090041022
0,482015516002
0,482015535001
2,482015532001
0,482015532002
0,482015532003
5,482015533002
0,482015339021
0,482015420002
0,482015420003
0,482015518001
0,482015535002
2,482015535003
0,482015536002
0,482015537001
0,482015340022
2,482015341001
0,481872107062
0,481872107063
6,482015421011
5,482015421012
0,482015518002
0,482015518003
0,482015521011
0,483090042011
0,482015537002
0,482150224021
0,483090042012
0,483090016003
0,483090037062
0,483090041023
15,482015424001
7,482015424002
0,482015425001
0,482015538011
0,482015539001
2,482015539002
0,482015426001
4,482015427001
2,482015427002
0,482015428001
0,482150231043
0,482150235032
0,484530017503
0,484530017512
2,484530017522
0,482015521022
0,482015522001
0,482015522003
2,482015523022
0,482015342011
3,482015523011
6,482015524001
2,482015524002
2,482015538024
0,482015538021
0,482015538022
6,482015401002
0,482015405011
6,482015503023
0,482015524003
2,480291720062
3,480291720063
0,484530017462
2,484530017473
0,484530017482
6,482015539003
2,482015539004
4,482015540011
0,482015540012
0,480291918152
0,480291918162
0,480291820032
0,480291820012
4,482150241112
0,481677261001
0,481677234003
4,481677219002
2,481677217004
0,481677222002
0,481677208001
2,482015540022
0,482015405022
0,482150241113
0,482015525002
2,482015323001
0,482015323003
4,482015323002
0,482015324001
0,482015324002
2,482015407002
0,482015408001
0,482015527001
0,482015528001
0,482015528002
0,483379505004
0,483379505006
0,482015324003
0,482015325021
0,482015325012
0,482015325022
2,482015411001
0,481699501002
0,481699501005
5,481699501001
0,482015529002
0,482015327002
0,481699501003
0,481699501004
2,482015328001
0,482015329002
0,482015330001
0,482015331002
0,481639501001
0,481639503002
0,481639501002
5,481639502002
0,481639501004
0,482015505002
4,482015529003
0,482015529004
0,484530017491
0,484530017492
0,481939503004
3,481410004032
2,482015506032
0,482015506012
2,482030206061
0,483379503001
0,483379503003
0,483379505001
4,482015506011
2,482015529005
0,482015530013
0,482015530011
0,482015333002
0,482015333004
5,482015334001
0,482015334003
16,482015506021
2,482015507001
0,482015507002
0,482015508001
2,482015508002
0,482015509002
0,480270231042
4,480270235001
6,480270235002
2,480270235003
5,480270218002
0,482015509003
0,482015510001
0,482015511003
2,482015511002
2,482015512001
0,482015512002
0,480370104004
2,480370104001
0,480370105002
0,480370106003
2,480370107001
0,480850305242
2,480850306042
4,484530018572
0,480570005001
2,482211602041
0,481499704003
4,481499706001
0,481499701002
0,480370107002
0,483550054171
0,483550054132
8,484530024252
2,482015413001
0,484391110172
0,480850320113
0,480850320114
0,482015512003
0,482015514002
0,481576716014
2,481576717001
2,481576718001
2,481576718002
0,481576719003
3,481576719001
0,482015546002
0,480539608002
0,480539605004
0,484759503001
0,484759502002
0,484759502001
0,484759503002
0,484339503002
2,481379503002
0,481759602003
0,481759601002
0,481759601001
0,481759602002
0,481019501003
0,481019501001
0,481019501002
0,481130017032
0,481130039012
0,481130147032
0,482015547002
0,482015549021
7,482015550002
0,482015551002
0,482015554021
2,482014330011
4,482014331002
0,482015554022
7,482014334001
2,482015554023
0,482015560003
0,482013327001
2,482013428001
0,482013432001
0,482014335021
0,484530017812
0,484530017842
4,482015111002
0,482730202002
4,482730202005
5,484391012012
0,484391108082
0,481677204001
0,481677256004
0,481677222004
3,481677239001
2,481677239003
4,481677228002
2,481677211001
4,481677241012
0,481210217202
0,481210217322
0,481677221004
0,484530017732
0,484530017733
0,484530022092
4,480079505002
0,480079505003
0,482870003002
0,480319502001
2,482211602071
0,482211602074
0,482870002003
0,482211602052
0,482211602084
0,482870002002
0,482211602091
0,482211602093
0,482870003003
0,480319501002
2,482870004002
0,482211603021
0,482211603012
3,482211603022
4,482211602092
0,482730203001
0,482730203002
0,482730203003
0,482730203004
0,482730203005
0,481239702001
0,481239704002
0,481239703003
0,481239704003
2,481239701002
2,482730204001
0,482730204006
0,483379505003
0,481410103162
0,481576703002
0,481576704001
0,481576710012
0,481279502002
0,481576710023
0,481576710011
0,481576711001
2,481576711002
2,481576711003
0,482015543013
0,480090203003
0,480090203004
0,480090202003
0,480090202002
0,480090201002
0,480090203002
0,480090201001
0,482015543012
2,482015543014
0,481576720013
0,482730204005
0,482730205001
0,482730205002
0,482730205003
0,482199502003
0,482199502004
2,482199502001
2,482199501001
0,482199506001
0,482015543021
2,481410104042
0,481639501005
6,481639502001
0,481639503003
0,482015546001
2,481576712002
0,481576713001
0,481576713002
0,481576714002
0,481576716012
0,482199507001
0,482199503002
0,482199502002
0,482199503001
0,480850316284
0,480850316292
0,480850316301
0,480850316302
0,480850316303
0,480850316311
0,480850316312
0,480850316313
0,481410103171
0,481410103172
0,481410103173
2,482199503003
0,482199504001
0,482199504002
0,482199504003
0,481410104013
0,481410104011
0,480850316322
0,481410103161
4,480270216012
0,480270216013
4,480270216015
0,480270217004
0,481659503005
4,481719503001
0,481719502001
0,481719501001
0,481719502002
0,481719504001
0,481719503004
0,480270217003
0,480270218003
0,480270219012
0,480270219013
0,480270219011
0,481719503005
0,481719502003
0,481719503002
0,481410104051
0,480850316134
0,480850316135
0,480850316332
0,480850316341
0,480850316342
0,480850316343
3,480850316351
0,480850316352
0,480850316361
0,480850316362
1,480850316363
0,480850316364
0,480270220004
3,480270220002
4,480270220003
0,480270221011
0,480270221012
4,481410105023
0,481410105042
0,482150227022
0,482150227023
0,482150228004
0,482150231042
2,482150235042
0,480270221032
0,480270222001
4,480270223001
0,480850316372
0,480850316373
0,480270223003
0,480270223002
0,480270224011
7,480270224012
2,482150235072
3,482150236002
0,482150236004
0,482150237003
0,482150237004
0,481410103163
0,481319501003
0,481319501004
0,480850316533
0,480850301003
0,480850315041
0,480850317043
0,480850316321
0,480850316233
2,480850311003
0,480850311004
0,480850316293
0,480850311001
0,480850316534
0,481390609002
8,481390601023
0,481390610003
0,481390601014
3,481390601015
0,481390607021
0,481390603001
3,481390601012
3,481390602043
0,481390612001
0,481390601021
0,481390610001
2,481390602131
2,481390606005
0,481390601011
0,480270225014
2,480270225023
0,480270225021
0,480270225022
2,480270225011
0,480270226003
2,480270226004
0,480270226005
0,480270228011
4,480270228012
0,481410040042
0,481410103076
0,481539505003
0,481539505001
0,481539506002
0,481539506001
0,481539505002
0,481239702002
0,481239702004
0,481239704001
0,481239705003
0,481279502003
0,481279502004
0,481279502005
0,481319502002
0,481319501002
0,481319501005
0,481319505002
0,481319501001
0,480270229001
0,480270229004
0,480270229002
2,480270230001
5,480270230002
4,480270230003
2,480270230004
0,480990104004
2,480990102023
0,480990101021
0,481130185012
2,481130185013
0,484850113001
3,480270231072
0,480270231032
0,480270231033
0,480270231034
0,480270231041
0,481130185032
0,481539506003
0,481539506005
0,481610004001
0,481610001002
0,481610006001
0,481610001001
0,484530017802
0,484530017792
0,484530017791
2,484530017793
0,484530017691
0,484530017692
2,484530018043
1,484530018052
2,484530018061
0,484530018062
0,484599501003
0,481899501004
0,481899505003
0,483659502001
2,483659504006
0,483659504002
4,483659506001
0,483659501001
0,483659504001
2,483659503002
0,483659502002
0,483659502003
0,483659503004
0,483659501002
0,483659505001
0,483659501003
0,483130003002
0,483079505002
2,483079503005
0,483079503006
0,483079504001
0,480850309001
2,480850307025
0,480850316535
0,480850316212
0,480850316411
6,483090043002
3,483090011006
0,483090035001
0,483090037031
0,483090004005
2,480850307021
0,480850316281
2,480850320042
0,480850317111
0,480850315063
2,480850302032
0,480850316353
0,480850316553
0,480610136001
2,480610137003
0,480610137001
0,480610138011
0,480610138021
2,480610139011
2,480850316291
0,480850316121
0,480850316531
0,480850313124
4,480850320034
0,482319611003
7,482319612001
2,481499705002
0,481499707001
0,481499704002
0,480850305211
0,480850306012
0,480850316294
0,480850316133
0,480850320121
0,480850316331
0,480610139012
0,480439503003
2,480439504001
0,482319605002
0,482319606002
0,482319606001
3,482319607002
0,480439504002
0,482319608001
0,482319608002
0,481119503002
0,481119501002
0,481119503004
3,481119503001
0,481239701001
0,481239705002
0,481239703001
0,481239702003
2,481239703004
0,481239705001
5,481239703002
2,480439503002
0,480439505002
17,480610140012
0,480610141002
0,480610136003
0,481719504002
0,480610131041
0,482319605003
0,482319617003
0,482319610003
0,482319616003
0,482319605004
0,482319611001
0,482319613004
6,482319615031
0,482319603003
0,482319603002
0,482319612002
0,482319616001
0,482319610004
0,482319601002
0,482319613003
0,482319604002
2,482319607003
2,482450112015
0,482450112013
0,482450112021
0,480610133061
0,480610133081
0,480610133082
0,480610133091
0,480610133092
9,480610134022
0,482850002002
0,482850003003
0,482450108004
0,482450108003
0,482450108005
0,482450108001
0,482450109012
0,482450109021
0,483879507001
0,482450107003
0,482450109022
0,484850101002
0,484850104003
0,484850106002
0,481899507001
4,480291207023
0,480291915051
0,480291815053
2,480291808001
0,480291404002
0,480291216014
0,480291609012
4,480291704013
0,480291206002
0,483879506002
2,483879507003
0,483879505002
0,483879505003
0,483879506003
0,483879501001
3,481899503003
0,481899506002
0,480291315072
0,480291315041
2,480291618011
4,480291618012
0,480291618022
8,480291618021
0,480291813012
10,480291813021
0,480291813023
5,480291813022
0,480291814031
0,480291814041
4,480291814042
10,480291814022
0,480291914054
0,480291914121
5,480291914132
3,480291914131
0,482450112031
0,482450113021
2,481872106062
0,482850004004
0,482850004003
0,482850006003
6,482850006001
0,484850107001
0,484850107003
3,483959602001
0,483959605002
0,483959603001
2,483959601002
0,483959604003
0,483959605001
0,482150202053
0,482150218053
0,482150238013
2,483550021022
0,483550021021
2,483550021011
0,483550021023
3,483550022001
0,483550022002
2,483550022003
0,482439501001
0,481519504003
0,481519504002
0,481519504001
0,481519503001
0,481379503001
0,481759602001
0,481179504002
0,481179506001
0,481179506002
0,481179503003
0,482399503003
0,481039501005
0,481199502002
0,481199501002
0,481199502001
0,481039501003
0,481039501001
0,481039501004
0,481039501002
2,481799506002
0,480119501002
0,480119501001
0,480119501003
0,481259503003
0,480291204003
0,480291204005
0,480291205011
5,480291205014
0,480291205015
2,483479509001
0,480291205016
0,480291205012
0,480291205022
0,480291205026
0,482150235131
0,483550022004
0,483550022005
0,483550023012
4,483550023013
0,483550023031
2,483550023032
0,483550023033
0,483550023043
0,480291218122
0,480291704022
6,480291606002
0,480291812003
4,480291410003
0,480291505012
2,480291718023
3,480291816024
2,480291919005
0,480291212044
0,480291313001
0,480291203008
0,480291205021
0,480291207022
0,480291419003
7,480291615042
2,480291316153
0,480291316154
2,480291619022
0,480291815041
0,480291815043
0,480291815054
2,483899502002
0,480291815061
0,480291815062
10,480291815063
2,480291816011
6,480291816012
0,480291816021
3,480291816022
2,480291914091
0,480291914092
0,480291915033
0,482150202052
0,483550024001
2,483550024002
2,484850127002
2,483550024003
9,483550024004
4,483550024005
2,483550025001
0,484510013012
4,484510013014
0,484510013015
0,484850126003
2,484510013016
2,484510004008
0,481299502001
2,481299503001
2,482570502032
0,482570502041
0,482570502052
0,482570507032
0,482570513004
0,482570508005
6,482570512022
7,482570502062
2,482570508002
2,482570502042
0,483217302011
0,483217301001
0,483217305014
2,481450008002
0,481390602045
0,481390602101
0,481390602132
0,481390602091
0,481390602112
0,481390602041
4,481390602133
3,481390614001
0,481390607011
0,484510013017
0,484510013031
0,481390607012
0,481390602143
0,481390607023
2,481390608012
0,481390609001
0,481390604001
0,481390607032
2,484510013032
0,484510013034
0,484510013035
0,482450109023
3,482450110011
0,482450110012
2,482450110013
0,482450110021
2,482450110022
0,483550025002
3,483550025003
0,483550025004
0,483550026011
0,483550026012
0,483550026031
0,483550026032
0,484510013041
0,484510013044
0,484510014002
0,484510014003
0,480291205025
7,480291205024
9,480291206001
2,480291206003
0,480291206004
0,480291206005
0,480291206006
0,480291206007
6,480291207011
0,480291207012
4,480291207014
0,482150217021
0,483090039002
0,483090037075
17,483090037073
6,482150210005
0,483550026021
2,483550026022
0,483550027051
5,480659502002
0,480157602002
0,480157605021
0,480157605022
0,480157604001
0,480157605012
0,480157603003
0,480157605023
0,480157605013
6,480590301022
0,483550027031
2,483550027032
2,483550027033
0,483550027034
3,484510014004
0,484510017072
0,482570507012
0,482570507043
0,482570507042
0,482570502031
0,482570502063
0,482570507013
0,484659505003
0,484659508003
0,484659507005
0,484659503012
0,484659508002
0,482570505004
2,481390615001
0,481390617003
0,481390617001
0,481390611003
4,480291511007
0,480291905032
0,480291108003
4,480291218082
0,480291203006
2,480291601002
3,480291818081
0,480291404003
0,480291719032
0,480291313002
2,480291615012
0,480291212043
2,480291506002
2,480291304012
8,480291318021
8,480291402001
2,480291402003
2,480291402004
0,480291403002
0,480291404004
0,480370109014
0,484510012005
0,484679502002
0,484679505004
0,480291701011
2,480291701022
0,480291702003
0,480291702006
4,480291702001
2,480291702002
4,480291703003
2,480291703002
2,480291704012
2,480291704014
0,480291704021
8,480291704023
8,480291705002
0,480291817031
2,480291817032
2,480291817033
0,484510017082
0,484850123003
0,484850124001
0,483550027035
0,483550027042
0,483550030021
3,480291817041
2,480291817042
0,480291917011
0,480291917012
0,480291918071
5,484850126001
0,484850126002
2,483550031021
0,483550031014
0,483550031012
5,483550032031
3,483550032032
0,483550032041
0,483550032023
0,483550056015
0,484850127003
0,484850128001
0,484850128002
0,484850128003
0,484850130002
0,484850130003
0,480610109002
0,484850131002
1,484850131003
0,480610110002
0,480610111003
0,480610112001
0,480610112002
0,484510017083
0,480610122002
0,484510016004
0,484510017023
0,484510017041
0,484510011025
0,484510003003
0,484510014001
8,483550033031
0,483550033041
0,483550033043
0,483550033052
2,483550033061
0,482839503003
4,483550033062
2,483550056023
0,483550056022
0,484510014005
0,484510001001
8,483750117001
0,483750117003
0,483750118004
0,483750119001
0,483750119003
0,483750119002
2,483750122001
8,483750122002
2,483750122003
0,484510002002
2,484510002003
0,483750126002
2,483750128001
0,480291208002
0,480291208003
0,480291208006
0,480291208007
0,480291209011
2,480291209012
7,480291209023
5,480291209024
3,480291209021
0,480291210002
5,482150201013
4,483899502001
7,483550034011
0,483550034012
2,483550034013
2,483550034021
0,483550034024
0,483550034025
0,483550058012
0,483550061001
0,483550061002
2,484510017022
0,482139502003
0,482139508003
0,482139511003
5,482139506012
0,484510002004
0,484510004002
2,484510004003
0,484510004006
0,484510004004
0,483750128003
0,483750130001
4,483750132001
0,483750132002
0,483750133001
0,483750134002
0,484510004001
0,484510004007
0,483750139001
0,483750139003
2,483479502003
0,480291517002
2,480291310003
0,480291210001
2,480291212041
2,480291212052
0,483550034022
0,483550035001
12,483550036011
4,483550036013
2,483550036021
2,480291212051
0,480291212062
2,480291212063
0,480291212065
2,480291212066
0,480291405001
6,480291405003
0,480291405004
0,480291406002
0,480291407004
0,480291407005
0,480291408003
2,480291408004
0,480291408005
6,480291409001
0,483550061003
0,480291409002
7,480291410001
0,480291411021
3,480291705003
4,480291705001
2,480291706002
2,480291706003
2,480291706004
3,480291707002
4,480291708001
2,480291817043
4,480291817044
6,480291817051
4,483750144012
2,483750145003
0,483750145004
0,483750145001
7,483750154001
0,483750147001
0,484510017043
4,484510016002
0,484510013042
0,484510017021
7,484510003001
0,484510011024
0,484510016003
0,480291817052
6,480291817053
7,480291817251
0,480291817252
2,480291419002
4,480291511003
9,480291710003
0,480291819022
0,480291907002
0,480291910034
0,482850002001
0,482850005002
0,482850001001
0,482850005001
0,482850001003
0,482850003001
0,483550036023
2,483550036022
6,483550036032
0,483750147002
2,483750147003
0,483750148001
4,483750148002
0,483750149002
0,483750149003
10,483750149004
0,483750150002
0,483750150004
5,483750150005
2,483750150006
0,484850119003
0,480970005004
0,480970005003
0,480970006001
0,480970006003
0,480970007001
0,481450007002
0,480850306041
2,480850305182
0,480850320111
2,480850305062
0,480850305072
0,480850305092
0,480850305222
0,480850305292
0,480850317192
0,483550037002
0,483550037003
0,482211602054
0,482450071002
0,482450101001
0,482450101002
0,482450101003
0,482450102002
0,482450103002
2,483550062003
0,482450104001
0,482450104003
0,482450105001
0,482450105002
0,482450105003
0,482450105004
0,482450106001
0,482450106002
0,482450106004
0,482450106005
0,482450107001
0,483750151002
0,483750152001
0,483750152003
2,484510007004
0,484510008022
0,483750153002
0,483750153004
4,483750153001
2,483750107001
2,483750117002
0,484510008023
0,480291315032
0,480291407001
0,482450110023
0,482450111014
0,482450111012
0,482450111013
0,482450111021
4,483550062002
0,483550051021
7,483550054071
4,482450111022
0,483550054082
2,480291210005
2,480291210006
0,480291211081
0,480291211083
0,480291211084
0,484510010001
0,484510010002
0,484510010003
0,481810013002
4,484391064001
0,484391220022
0,484391220021
2,484279507012
0,484679504003
0,484679505002
0,484679507002
0,484510010004
0,484510010005
0,484510010006
0,484510011014
0,484510011012
0,484510011013
0,484391136332
17,480291213002
0,480291213003
0,480291213001
0,480291214022
7,480291214032
5,480291411022
2,480291411012
0,480291411013
2,480291411023
2,480291411011
8,480291412001
0,480291412002
0,481259503001
0,481259503002
0,480799501001
0,482530204002
0,482530204004
4,480291412003
0,480291412004
2,480291412005
0,480291412006
2,480291708002
4,480291709003
3,480291710005
0,480291712002
7,480291712003
0,480291817271
0,480291817121
0,480291817122
0,480190003001
0,480190002001
0,480219503001
2,480219505021
0,480219508021
0,480219508022
0,480291817131
2,480291817132
0,480291817133
2,484510011022
2,484510011026
0,484510012002
0,483030106002
0,483030106003
0,484510012003
0,484510012004
0,484510012006
0,484510012007
0,484510013011
0,480219508012
0,481130080004
0,481130010012
0,481130141273
0,481130078212
0,484530024262
0,484530024212
0,484530008021
0,484530012003
1,484530014031
7,484530018191
4,484530021074
0,484530017452
2,484530017682
0,484530003053
0,484530004022
0,484530015053
3,484530018121
0,484530018443
0,481939503001
0,481939501001
0,484850136005
2,484850137001
0,480990107022
6,480291211222
0,480291211102
0,480291211111
2,480291211112
4,480291211113
0,480291211122
0,480990107023
7,480990108043
7,480990108041
0,480839503004
7,484230020082
0,484230009003
5,484230020041
0,480139603001
0,480139603002
0,480139605001
0,480139602021
2,480139606001
0,480139606002
0,480139602011
0,480139601001
2,484530017502
0,484530018431
0,484530006035
0,484530017562
0,480139602013
0,480139606004
0,480139602012
2,480139601002
0,480139604011
5,480139601004
0,481079502002
0,481810007005
2,480219508011
2,480219505013
2,480219507004
4,481576731012
3,480291214033
8,480291214031
15,480291214041
0,480291214042
4,480291214043
0,480291215011
0,484391140072
0,480291215013
4,480291215041
0,480291413001
0,480291413002
0,480291413003
0,480291414031
0,480291414042
3,480291414043
0,480291714021
0,480291715012
3,480291715022
0,480291715024
7,480291716021
0,480291817134
0,480291817152
0,480850316432
0,480850317162
0,480850305192
0,480850320112
0,484530017052
2,484530013084
0,484530017142
0,484530018203
1,484530018223
0,484530017293
2,484530017511
2,484530021093
2,484530017641
2,480850316433
3,480499509001
0,480499509003
2,483396931014
0,483396903002
25,480610123051
4,481810020003
0,480610123042
0,480610125051
0,480610125062
2,480610125071
2,480610128002
0,484139503001
0,484139503002
0,484659507004
0,484659507006
0,484659506012
0,484659508001
0,484659507002
0,484659504002
4,484659502012
0,484659502011
2,484530017382
0,484530017471
0,484530017652
2,484530017681
2,484530018042
3,484530018452
0,484659502014
0,480079900000
0,480410020072
0,482150236003
2,480291211151
0,480291211152
0,480291211153
0,484219502001
0,483499703002
0,483499710002
0,483499707002
0,483499709005
0,480079503001
0,480079501004
0,480079505001
0,480079504001
2,484850137002
0,484850131005
2,482150214014
0,482150241063
0,480291215042
0,480291215052
3,480291215063
0,480291215073
0,480291417001
2,480291418002
0,480291418003
4,480291419001
0,480291501001
0,480291716013
2,480291716011
0,480291717001
0,483499707004
0,483499706003
0,483499703003
0,483499704002
0,483499704004
0,480291717002
0,480291717003
0,480291717004
2,480291817223
0,480291817181
7,480291818141
0,480396612002
2,480610138022
0,480610111002
0,480610101001
2,480610123043
0,480610136004
0,480610106015
0,480610134012
2,480610140021
0,480610115002
0,480610104011
0,480610104021
0,480610104022
2,480610113022
0,480610113023
2,480610115001
0,480610115004
0,480610115005
0,480610116002
7,480610119022
0,480610125041
0,480610144002
0,480610126081
4,480610126082
0,480610145002
0,480610126121
2,480610126123
0,480610126131
0,480610126132
0,480610128003
5,480610129003
0,483030103012
0,483030103021
0,483030103022
0,483030103023
0,482150231021
0,482150225021
0,483030104021
2,483030104022
0,483030104032
0,483030104033
0,483030104041
2,480559601012
0,480559601013
3,480559602004
0,480559603003
2,480559603002
0,480291211161
2,480291211162
0,480291211163
0,480291211164
0,480291211171
0,480291211172
0,483090043005
0,483090004003
0,483090005982
0,483090027001
0,483090004002
7,483090001002
0,483090002001
2,483090004001
0,482150207251
0,482150204033
0,483090014005
2,483090011005
0,483090009002
0,483030104042
2,483030104043
7,483030105021
2,483030105022
0,483030004055
0,483030105041
0,483030105042
0,483030105044
0,483030105051
0,483030105052
0,483030105053
0,484659502015
0,484659503023
2,484659504001
0,484659504003
0,480291215074
2,480291215081
0,480291215082
0,480291216011
0,480291216012
0,480291216013
0,480291216062
0,480291216052
0,480291216051
4,480291216064
3,480291501003
2,480291503001
4,480291503002
0,480291503003
0,480291504001
0,480291504002
0,480291505011
0,480291505021
0,480291718012
2,480291718014
0,480291718021
0,480291718022
2,480291718024
0,480291718025
6,480291719031
0,480291719033
0,480291719034
0,480291719035
8,480291818201
0,480291818202
0,480291818092
0,483030105054
2,484391220012
0,484391141038
2,484391216091
0,484391054051
2,483030105062
2,483030105083
0,483030106001
0,484391054065
3,484391219061
0,484391219041
0,484391115211
0,484391115233
4,484391057032
0,484659505002
0,484659505001
0,484659506011
0,484659506021
0,484659506022
2,480410020022
2,480610139021
0,480410020081
0,480410014002
4,480410014003
0,480819501002
0,480819502002
0,480819502001
0,480819501001
0,480970001001
0,480970009003
0,480970007004
0,480970001004
0,480970009002
0,480970006002
0,480970011002
0,480970009001
0,480970001003
0,480970005001
0,480970004002
0,480970005002
0,480970001002
0,480970007002
0,480970011003
0,482450116002
2,482450011001
0,482450063002
3,480970011004
0,480970002003
0,480610114004
0,480610124011
0,480610122003
0,480610126091
0,480610101005
0,480770302001
0,480610101002
0,480610101003
0,480610106013
0,480610106014
0,480610107002
0,480610107003
0,480610108001
0,480610108002
0,480610108003
0,480610116003
0,480610117001
2,480610117002
0,483030017071
0,483030003011
0,483030004031
0,483030019011
0,480610117003
0,480610118022
0,480610119012
2,483030014005
0,483030022032
2,483030102005
0,483030004053
0,483030104034
0,483030018015
0,483030020012
0,483030006033
0,483030102001
2,483030015021
0,483030017081
4,483030024005
0,483030012002
0,481130166113
2,484659506023
0,484659506024
0,484659507001
0,484659507003
2,483090004004
0,482090109073
0,482090108054
0,482090103031
0,482090108083
0,482090108071
0,482090108072
0,482090108032
3,482090108033
0,482090108061
2,484391140032
0,484391139217
0,484391139223
0,483030018033
0,483030018034
4,483030018041
0,483030018042
0,483030018044
4,483030019012
0,483030019013
2,483030019014
0,482090108081
4,482090109071
0,482090109063
0,482090109064
0,484391139221
0,484391139163
2,484391139181
0,484391139201
0,484391055073
0,484391055071
0,484391055131
0,484391060021
0,483030019031
0,483030019032
0,483030019033
0,483030019034
2,483030019041
0,483030020022
0,484391138123
0,484391108054
3,484391108073
3,484391109061
2,484391110152
0,484391110151
0,484391110082
0,481130145021
0,481130145022
0,483030021013
0,483030021011
0,483030021012
5,483030021021
0,483030021022
0,480291211173
0,480291211181
3,480291212031
4,480291212032
0,480291212034
9,483030022021
4,483030022022
0,483030022031
0,483030022041
0,483030022043
0,483030022044
2,483030023003
4,483030023004
2,483030023002
0,483030024001
0,483030024002
0,484659502013
0,481576723021
0,481576723022
0,484530024132
0,484850132005
0,484850135011
0,484850135012
2,484850135013
0,484850132002
0,484850132003
0,483030102004
0,483030004051
3,482399502002
0,482399503002
0,482399501003
0,482679502001
0,482679502002
0,482079503002
0,482079504002
0,482530203001
0,482530205001
0,482530204003
0,482530205002
0,482530201021
0,482530205003
0,482530201011
0,482530203002
0,480699502003
0,480699503002
0,482439501002
0,482699501001
0,483030105081
2,483030104081
0,483030016013
0,483030104061
0,483030017053
0,483030105063
0,483030003023
0,484679504001
0,484679509005
0,484679503003
3,484679506001
0,484679510002
2,483030024004
9,483030024006
0,483030101021
0,483030101022
0,483030102002
2,482090107022
0,482090109091
0,482179611001
0,482179604002
2,482179607002
0,481851803014
0,484391138084
0,484391139173
0,484391139202
0,484391139194
0,484391139192
0,484391139215
3,484391138121
0,484391216012
0,484391138101
0,484391132162
0,484391138104
0,484391114043
0,484391132062
0,484391102034
0,484391102033
3,481130146011
0,481130147012
0,481130147011
2,484391110162
0,484391115502
0,484391115514
6,484391113101
2,484391115472
0,484391115493
0,484391115245
0,484391115242
0,484850135015
0,484850135023
0,484850135024
0,484850135014
0,484850136001
0,484850136002
0,484850136003
0,484850136004
0,484391115341
14,484391217021
0,484391131092
0,484391114061
0,484391131042
4,484391131043
0,484391132202
3,484391132134
0,484391050071
0,484679507001
5,484679508001
0,484679503001
0,484679510001
0,484679502001
0,484679508003
0,482014108003
13,482014108001
2,482015322001
0,482015114002
0,482015544031
2,482015556002
2,482013104001
2,482012119004
0,482012523013
9,482012214001
0,484391139121
0,484391136231
0,484391136224
2,484391135121
2,484391217033
0,484391228022
0,484391113091
0,484391113082
0,484391232002
7,483030002022
0,483030104031
0,483030017024
0,483030018011
0,483030018031
0,483030020021
0,483030022042
0,483030101012
2,483030105082
2,483030001001
0,484530013043
0,484530016035
0,484530018171
0,484530020053
0,484530021042
5,484530024022
0,484530003023
0,484530017651
0,484530017472
0,484530017481
0,482730205004
0,482730202004
0,484391115481
0,484391115471
0,484391139273
0,484391003004
0,484391021004
0,484391136312
4,484530013081
4,484530023082
0,484530018483
0,484530010002
0,484530018441
0,482730204003
2,482730202001
0,482730202003
0,482730204002
0,484391065103
2,484391009002
14,484391230003
2,481130060013
0,483239502013
2,483030002011
5,483030002012
0,483030002021
0,483030003012
0,483030003013
0,483030003021
2,483030003022
0,483030004021
0,480499509004
0,480499510002
0,480499511001
0,481130147014
0,484530019131
0,484530023151
2,484530009023
0,484530015043
0,484530018282
5,484530021051
0,484530021123
0,484530017123
2,484530018451
2,484530018041
2,483239502052
0,484899900000
0,483030004033
2,483030004041
0,483030004044
0,484530017722
0,484530018543
0,484391139265
0,483030004043
23,483030004052
7,483030005004
3,484391141032
2,484391141035
0,484391137051
0,482917011004
2,482917001003
0,481130144072
0,480499511003
0,482917012004
0,482917004002
0,482917013001
